z(Angstrom),Total_mass_gcm3_mean,Total_mass_gcm3_se,CSH_Si_gcm3_mean,CSH_Si_gcm3_se,Ca_gcm3_mean,Ca_gcm3_se,H_Hydroxyl_CSH_gcm3_mean,H_Hydroxyl_CSH_gcm3_se,H_SiO2_Hydroxyl_gcm3_mean,H_SiO2_Hydroxyl_gcm3_se,H_Unbonded_CSH_gcm3_mean,H_Unbonded_CSH_gcm3_se,H_Unbonded_SiO2_gcm3_mean,H_Unbonded_SiO2_gcm3_se,H_Water_CSH_gcm3_mean,H_Water_CSH_gcm3_se,H_Water_IF_gcm3_mean,H_Water_IF_gcm3_se,O_Bridging_CSH_gcm3_mean,O_Bridging_CSH_gcm3_se,O_Hydroxyl_CSH_gcm3_mean,O_Hydroxyl_CSH_gcm3_se,O_NBO_CSH_gcm3_mean,O_NBO_CSH_gcm3_se,O_SiO2_Structural_gcm3_mean,O_SiO2_Structural_gcm3_se,O_SiO2_Surface_gcm3_mean,O_SiO2_Surface_gcm3_se,O_Unclassified_CSH_gcm3_mean,O_Unclassified_CSH_gcm3_se,O_Water_CSH_gcm3_mean,O_Water_CSH_gcm3_se,O_Water_IF_gcm3_mean,O_Water_IF_gcm3_se,O_Water_IF_CaCoord_gcm3_mean,O_Water_IF_CaCoord_gcm3_se,Si_Bulk_gcm3_mean,Si_Bulk_gcm3_se,Si_Surface_gcm3_mean,Si_Surface_gcm3_se
 58.843498, 1.2483994959, 0.0270372197, 0, 0, 0.3051486804, 0.017614899, 0.0077173214, 0.000397979, 0, 0, 0.0001508973, 0.0000566034, 0, 0, 0.0169005027, 0.0007332636, 0.0425314946, 0.0008658229, 0, 0, 0.2569683204, 0.0096329857, 0.0085542051, 0.0020990166, 0, 0, 0, 0, 0, 0, 0.1047034701, 0.0070579081, 0.2104334448, 0.009853081, 0.2952911591, 0.0110264928, 0, 0, 0, 0
 59.043306, 1.144220112, 0.0222789716, 0, 0, 0.2477190131, 0.0086591169, 0.0071784023, 0.000344447, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0163615836, 0.0009046139, 0.0489985237, 0.0010561888, 0, 0, 0.2063274264, 0.0083412099, 0, 0, 0, 0, 0, 0, 0, 0, 0.0999131153, 0.0071325971, 0.2193298181, 0.0107112714, 0.298370673, 0.0141419841, 0, 0, 0, 0
 59.243114, 1.1667603546, 0.0229071594, 0, 0, 0.2665765158, 0.0146352579, 0.0082346837, 0.0005371235, 0, 0, 0.0000646703, 0.0000353177, 0, 0, 0.0144430316, 0.0006762816, 0.0476835611, 0.0011130693, 0, 0, 0.1710841015, 0.0086988538, 0, 0, 0, 0, 0, 0, 0, 0, 0.1132576752, 0.0069766816, 0.2206984909, 0.0118205177, 0.3247176246, 0.0135006473, 0, 0, 0, 0
 59.442922, 1.1907354388, 0.0250533745, 0, 0, 0.2468618538, 0.0122742276, 0.0091616245, 0.000480372, 0, 0, 0.0000646703, 0.0000353177, 0, 0, 0.0122442417, 0.0005474962, 0.0488476263, 0.0012346232, 0, 0, 0.143368477, 0.0099971195, 0, 0, 0, 0, 0, 0, 0, 0, 0.1276287397, 0.008267005, 0.2607321706, 0.0099157339, 0.3418260347, 0.0109951531, 0, 0, 0, 0
 59.64273, 1.2821826796, 0.0283847367, 0, 0, 0.3214347055, 0.0166801556, 0.0094418625, 0.0005646495, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.011489755, 0.0006186967, 0.0522104814, 0.0009166595, 0, 0, 0.1019661245, 0.0070193879, 0, 0, 0, 0, 0, 0, 0, 0, 0.1269444033, 0.0086914127, 0.3045297006, 0.0122064955, 0.35414409, 0.0130021548, 0, 0, 0, 0
 59.842538, 1.4016420186, 0.029983239, 0, 0, 0.3900074427, 0.0199331352, 0.009571203, 0.0004284037, 0, 0, 0, 0, 0, 0, 0.0103903601, 0.0006743984, 0.0572116506, 0.0013424353, 0, 0, 0.1074408157, 0.0052798811, 0, 0, 0, 0, 0, 0, 0, 0, 0.1310504217, 0.007550178, 0.32369112, 0.0089516136, 0.3722790048, 0.0146218577, 0, 0, 0, 0
 60.042346, 1.4632632974, 0.0299081548, 0, 0, 0.4260081297, 0.0194381176, 0.0099592248, 0.0003955132, 0, 0, 0, 0, 0, 0, 0.0117699929, 0.0004255396, 0.0636140094, 0.0012829539, 0, 0, 0.097860106, 0.0062227297, 0, 0, 0, 0, 0, 0, 0, 0, 0.1067564793, 0.0087750249, 0.3705681638, 0.0108802239, 0.3767271914, 0.0135006473, 0, 0, 0, 0
 60.242155, 1.4041927802, 0.0233270336, 0, 0, 0.4251509705, 0.0115067208, 0.0075448673, 0.0004450915, 0, 0, 0, 0, 0, 0, 0.012222685, 0.0006139347, 0.0734007801, 0.0015029238, 0, 0, 0.0971757696, 0.0066348876, 0, 0, 0, 0, 0, 0, 0, 0, 0.069117977, 0.0044377848, 0.3585922767, 0.0109268482, 0.3609874541, 0.0107503198, 0, 0, 0, 0
 60.441963, 1.0774640232, 0.0210295999, 0, 0, 0.1945751417, 0.0167910652, 0.0053460774, 0.0002733905, 0, 0, 0, 0, 0, 0, 0.0136885449, 0.0006469865, 0.0871324385, 0.001343091, 0, 0, 0.0790408549, 0.0053580801, 0, 0, 0, 0, 0, 0, 0, 0, 0.0492722212, 0.0045121431, 0.327112802, 0.0094407621, 0.3212959426, 0.0116482758, 0, 0, 0, 0
 60.641771, 0.7856023546, 0.017394741, 0, 0, 0.0857159215, 0.0054211509, 0.0055400882, 0.0004807792, 0, 0, 0, 0, 0, 0, 0.0118131065, 0.00040104, 0.0960569386, 0.0021201208, 0, 0, 0.0321638111, 0.0044984658, 0, 0, 0, 0, 0, 0, 0, 0, 0.0301108019, 0.005447611, 0.2751032352, 0.0109291038, 0.2490984517, 0.012835449, 0, 0, 0, 0
 60.841579, 0.6083746681, 0.0198193171, 0, 0, 0.0137145474, 0.0036472364, 0.0055400882, 0.000344447, 0, 0, 0, 0, 0, 0, 0.009484976, 0.000546244, 0.0971778903, 0.0018964794, 0, 0, 0.0061590277, 0.0018509737, 0, 0, 0, 0, 0, 0, 0, 0, 0.0260047834, 0.00335255, 0.2525201338, 0.0095999855, 0.1977732213, 0.014843534, 0, 0, 0, 0
 61.041387, 0.5841497355, 0.0195933277, 0, 0, 0.0008571592, 0.0008571592, 0.0050227259, 0.0003597292, 0, 0, 0, 0, 0, 0, 0.0079975593, 0.0006329224, 0.0950006572, 0.0014210866, 0, 0, 0.0010265046, 0.0005605933, 0, 0, 0, 0, 0, 0, 0, 0, 0.0372963341, 0.0047742484, 0.2812622628, 0.0121599636, 0.1556865323, 0.0096381018, 0, 0, 0, 0
 61.241195, 0.8479767646, 0.0234210044, 0, 0, 0, 0, 0.0032335145, 0.0003503956, 0, 0, 0, 0, 0, 0, 0.006380802, 0.0003721932, 0.0951731113, 0.0018469492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0612481083, 0.0047742484, 0.4910113712, 0.0182541289, 0.1909298572, 0.0079574679, 0, 0, 0, 0
 61.441003, 1.3676299744, 0.0281265153, 0, 0, 0, 0, 0.0012502923, 0.0001622232, 0, 0, 0, 0, 0, 0, 0.0064670291, 0.0003714038, 0.0925216294, 0.002332119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.092727583, 0.0064057112, 0.925564989, 0.0230517888, 0.2490984517, 0.0137262904, 0, 0, 0, 0
 61.640811, 1.7146258024, 0.0271060278, 0, 0, 0, 0, 0.0002586812, 0.000065609, 0, 0, 0, 0, 0, 0, 0.0059496668, 0.0004156541, 0.0906461909, 0.0014763256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1242070577, 0.0069731478, 1.2410440721, 0.0254765697, 0.2525201338, 0.0130685717, 0, 0, 0, 0
 61.84062, 1.5273485448, 0.0233940576, 0, 0, 0, 0, 0.0000646703, 0.0000353177, 0, 0, 0, 0, 0, 0, 0.0066179264, 0.0004337087, 0.0842438321, 0.0012339494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.119758871, 0.0051235107, 1.1561863577, 0.0223216879, 0.1604768872, 0.0082251578, 0, 0, 0, 0
 62.040428, 1.338748468, 0.0234235648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0066825967, 0.0004516373, 0.0787037439, 0.0016364843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1201010392, 0.0087055808, 0.9943407978, 0.0193438553, 0.1389202904, 0.0071274116, 0, 0, 0, 0
 62.240236, 1.4020504791, 0.0151589135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0093125219, 0.000529326, 0.1031060003, 0.0013193447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1207853756, 0.0066843903, 1.0374539913, 0.0133807594, 0.1313925899, 0.0088198529, 0, 0, 0, 0
 62.440044, 1.1867137492, 0.0176147714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0129125014, 0.0004361829, 0.1418219477, 0.0013863089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0763035093, 0.0050939593, 0.856447012, 0.0152802649, 0.0992287789, 0.0072542377, 0, 0, 0, 0
 62.639852, 0.672213696, 0.0176017192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0153268589, 0.0005546638, 0.1573212607, 0.0016500061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0331903157, 0.0038862837, 0.412997021, 0.0155441439, 0.0533782397, 0.0039903327, 0, 0, 0, 0
 62.83966, 0.3265673607, 0.008546182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0155855401, 0.0007175351, 0.1580326339, 0.0014682189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0054746912, 0.0013686728, 0.116337189, 0.0077232577, 0.0311373065, 0.0029984064, 0, 0, 0, 0
 63.039468, 0.1559400076, 0.0038296359, 0, 0, 0, 0, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0.0099807815, 0.0003730792, 0.1134316901, 0.0016398957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0020530092, 0.0008741253, 0.0239517742, 0.0030402443, 0.0065011959, 0.0018224568, 0, 0, 0, 0
 63.239277, 0.0623120202, 0.0016514918, 0, 0, 0, 0, 0, 0, 0.0001508973, 0.000071837, 0, 0, 0, 0, 0.003923331, 0.0004444316, 0.0544739416, 0.0013055548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.003421682, 0.0010531715, 0, 0, 0, 0, 0, 0
 63.439085, 0.0199803798, 0.0007293855, 0, 0, 0, 0, 0, 0, 0.0014227464, 0.0002123671, 0, 0, 0, 0, 0.0009700544, 0.0001765883, 0.0172454109, 0.0007750343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0
 63.638893, 0.024421633, 0.0025635941, 0, 0, 0, 0, 0, 0, 0.0034275254, 0.0004461617, 0, 0, 0, 0, 0.0001724541, 0.000065609, 0.0043975798, 0.0003787074, 0, 0, 0, 0, 0, 0, 0, 0, 0.0164240737, 0.00245238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 63.838701, 0.7481293024, 0.04086481, 0, 0, 0, 0, 0, 0, 0.0097436571, 0.0006798165, 0, 0, 0, 0, 0.0000862271, 0.0000395637, 0.0009269408, 0.0001692331, 0, 0, 0, 0, 0, 0, 0, 0, 0.7373724773, 0.0403421818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 64.038509, 3.4239087199, 0.0390675698, 0, 0, 0, 0, 0, 0, 0.0702319358, 0.0023491511, 0, 0, 0, 0, 0, 0, 0.0000862271, 0.0000395637, 0, 0, 0, 0, 0, 0, 0, 0, 3.3535905571, 0.0377561128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 64.238317, 2.1397970518, 0.0566219541, 0, 0, 0, 0, 0, 0, 0.1702768757, 0.0019795377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9695201761, 0.0577989803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 64.438125, 1.079674685, 0.019382602, 0, 0, 0, 0, 0, 0, 0.1164711937, 0.0025825109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9632034913, 0.0205593357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 64.637934, 2.6480530296, 0.0296862015, 0, 0, 0, 0, 0, 0, 0.0393626503, 0.0014684271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6086903792, 0.0303643143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 64.837742, 2.2776974447, 0.0368282771, 0, 0, 0, 0, 0, 0, 0.0411949752, 0.0011249048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2347005334, 0.0375400616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001801936, 0.0009840709
 65.03755, 1.0160020239, 0.0316134412, 0, 0, 0, 0, 0, 0, 0.0949575437, 0.001666811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4171030394, 0.0191284283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5039414408, 0.0406208214
 65.237358, 6.2838489709, 0.112506356, 0, 0, 0, 0, 0, 0, 0.1305477604, 0.0012478251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0171084101, 0.0020768822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1361928004, 0.112884997
 65.437166, 4.0962520702, 0.1342697981, 0, 0, 0, 0, 0, 0, 0.0751899914, 0.0019643878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0207199106, 0.1327444083
 65.636974, 0.1813258899, 0.0161685355, 0, 0, 0, 0, 0, 0, 0.0200477901, 0.0007645497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123180553, 0.0025119606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1489600445, 0.0168406351
 65.836782, 0.8779393018, 0.0496594345, 0, 0, 0, 0, 0, 0, 0.0026730387, 0.0001813036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8752662631, 0.0496913951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 66.036591, 5.3094051883, 0.0704049336, 0, 0, 0, 0, 0, 0, 0.0003233515, 0.0000820112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3090818369, 0.0704158027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 66.236399, 5.0822243183, 0.0708566523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0822243183, 0.0708566523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 66.436207, 1.0152130581, 0.0465684315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0152130581, 0.0465684315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 66.636015, 0.0251530649, 0.0039871276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0239517742, 0.0041685729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012012907, 0.0008267849, 0, 0
 66.835823, 0.597642114, 0.0485303516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.597642114, 0.0485303516, 0, 0
 67.035631, 6.9404569116, 0.1109244131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9404569116, 0.1109244131, 0, 0
 67.235439, 3.2206603168, 0.1484096257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2206603168, 0.1484096257, 0, 0
 67.435248, 0.0530241721, 0.0060630576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013686728, 0.0008005335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0516554993, 0.0059811096, 0, 0
 67.635056, 0.2706550485, 0.0214488461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2706550485, 0.0214488461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 67.834864, 4.3407458225, 0.1228881625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3407458225, 0.1228881625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 68.034672, 6.6603040703, 0.0964581878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6603040703, 0.0964581878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 68.23448, 1.0340323093, 0.0534412335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0340323093, 0.0534412335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 68.434288, 0.0109493825, 0.0025509081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0109493825, 0.0025509081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 68.634096, 0.4967336967, 0.0491786487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4967336967, 0.0491786487, 0, 0
 68.833905, 7.2581982969, 0.1075936368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2581982969, 0.1075936368, 0, 0
 69.033713, 3.0266518717, 0.1446269195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0266518717, 0.1446269195, 0, 0
 69.233521, 0.030032267, 0.0052652348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030032267, 0.0052652348, 0, 0
 69.433329, 0.1105203296, 0.0124936408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1105203296, 0.0124936408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 69.633137, 3.3289544464, 0.1333430247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3289544464, 0.1333430247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 69.832945, 7.3980187158, 0.081238414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3980187158, 0.081238414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 70.032753, 1.4579787127, 0.0725584724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4579787127, 0.0725584724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 70.232562, 0.0225831014, 0.0033341191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0225831014, 0.0033341191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 70.43237, 0.1123206787, 0.0189795724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1123206787, 0.0189795724, 0, 0
 70.632178, 5.7337604222, 0.1803749691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7337604222, 0.1803749691, 0, 0
 70.831986, 4.903067916, 0.1892703099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.903067916, 0.1892703099, 0, 0
 71.031794, 0.0624671154, 0.0099214194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0624671154, 0.0099214194, 0, 0
 71.231602, 0.0359276613, 0.0068591037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0359276613, 0.0068591037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
